B1004,B1006_NAM,B1008,B2001,B2002,B2005,B2020,B3014
ISL_2003,Iceland,2003,28,2,1,4,5
ISL_2003,Iceland,2003,21,1,1,NA,5
ISL_2003,Iceland,2003,58,1,1,2,2
ISL_2003,Iceland,2003,56,1,1,4,4
ISL_2003,Iceland,2003,49,2,1,NA,5
ISL_2003,Iceland,2003,38,1,2,3,5
ISL_2003,Iceland,2003,27,1,1,3,2
ISL_2003,Iceland,2003,49,2,1,5,5
ISL_2003,Iceland,2003,34,2,2,4,5
ISL_2003,Iceland,2003,28,1,1,NA,4
ISL_2003,Iceland,2003,22,1,1,2,1
ISL_2003,Iceland,2003,20,2,NA,1,4
ISL_2003,Iceland,2003,58,2,1,2,4
ISL_2003,Iceland,2003,27,1,1,2,5
ISL_2003,Iceland,2003,70,1,2,1,5
ISL_2003,Iceland,2003,25,1,1,3,5
ISL_2003,Iceland,2003,70,1,2,1,5
ISL_2003,Iceland,2003,40,2,1,2,3
ISL_2003,Iceland,2003,36,2,1,2,5
ISL_2003,Iceland,2003,36,1,1,3,5
ISL_2003,Iceland,2003,27,1,1,4,5
ISL_2003,Iceland,2003,63,2,2,1,3
ISL_2003,Iceland,2003,60,2,1,2,5
ISL_2003,Iceland,2003,41,1,1,5,4
ISL_2003,Iceland,2003,32,2,1,3,4
ISL_2003,Iceland,2003,64,2,1,NA,1
ISL_2003,Iceland,2003,58,1,1,3,5
ISL_2003,Iceland,2003,47,2,1,5,4
ISL_2003,Iceland,2003,76,1,2,NA,5
ISL_2003,Iceland,2003,42,2,1,1,NA
ISL_2003,Iceland,2003,78,1,1,NA,1
ISL_2003,Iceland,2003,52,2,1,3,5
ISL_2003,Iceland,2003,31,2,1,5,4
ISL_2003,Iceland,2003,74,2,1,3,5
ISL_2003,Iceland,2003,65,1,1,3,5
ISL_2003,Iceland,2003,27,2,1,3,4
ISL_2003,Iceland,2003,47,1,2,NA,4
ISL_2003,Iceland,2003,44,2,1,NA,NA
ISL_2003,Iceland,2003,75,1,1,2,5
ISL_2003,Iceland,2003,70,2,1,1,5
ISL_2003,Iceland,2003,58,1,2,5,5
ISL_2003,Iceland,2003,54,1,1,NA,5
ISL_2003,Iceland,2003,50,1,1,4,5
ISL_2003,Iceland,2003,46,2,1,1,5
ISL_2003,Iceland,2003,43,1,2,5,4
ISL_2003,Iceland,2003,40,1,2,NA,3
ISL_2003,Iceland,2003,23,2,1,2,2
ISL_2003,Iceland,2003,18,1,1,1,2
ISL_2003,Iceland,2003,56,2,1,5,5
ISL_2003,Iceland,2003,26,1,1,NA,5
ISL_2003,Iceland,2003,19,2,1,1,5
ISL_2003,Iceland,2003,72,2,1,2,4
ISL_2003,Iceland,2003,48,1,1,3,4
ISL_2003,Iceland,2003,39,1,2,5,4
ISL_2003,Iceland,2003,37,1,2,4,4
ISL_2003,Iceland,2003,37,1,1,NA,4
ISL_2003,Iceland,2003,23,1,1,1,5
ISL_2003,Iceland,2003,18,2,2,NA,5
ISL_2003,Iceland,2003,60,1,1,1,4
ISL_2003,Iceland,2003,58,2,1,NA,5
ISL_2003,Iceland,2003,30,1,1,NA,5
ISL_2003,Iceland,2003,53,2,1,4,5
ISL_2003,Iceland,2003,48,1,2,5,5
ISL_2003,Iceland,2003,39,1,1,3,5
ISL_2003,Iceland,2003,50,1,1,5,5
ISL_2003,Iceland,2003,29,2,1,NA,5
ISL_2003,Iceland,2003,57,1,2,NA,4
ISL_2003,Iceland,2003,52,2,1,5,4
ISL_2003,Iceland,2003,49,2,2,2,3
ISL_2003,Iceland,2003,40,1,2,4,2
ISL_2003,Iceland,2003,28,1,1,2,4
ISL_2003,Iceland,2003,27,2,1,2,5
ISL_2003,Iceland,2003,20,1,2,1,5
ISL_2003,Iceland,2003,76,2,1,1,5
ISL_2003,Iceland,2003,75,1,1,2,5
ISL_2003,Iceland,2003,61,1,1,3,4
ISL_2003,Iceland,2003,59,1,2,5,4
ISL_2003,Iceland,2003,43,1,1,5,5
ISL_2003,Iceland,2003,35,1,2,4,3
ISL_2003,Iceland,2003,26,2,1,2,5
ISL_2003,Iceland,2003,74,2,1,NA,5
ISL_2003,Iceland,2003,58,1,1,5,5
ISL_2003,Iceland,2003,54,2,1,4,4
ISL_2003,Iceland,2003,43,2,1,NA,5
ISL_2003,Iceland,2003,30,2,1,2,5
ISL_2003,Iceland,2003,25,2,1,1,NA
ISL_2003,Iceland,2003,48,1,1,3,5
ISL_2003,Iceland,2003,60,1,1,3,5
ISL_2003,Iceland,2003,48,2,1,4,3
ISL_2003,Iceland,2003,33,1,1,NA,4
ISL_2003,Iceland,2003,20,1,1,2,5
ISL_2003,Iceland,2003,44,1,1,NA,3
ISL_2003,Iceland,2003,43,2,1,4,5
ISL_2003,Iceland,2003,41,1,2,2,5
ISL_2003,Iceland,2003,56,1,2,2,4
ISL_2003,Iceland,2003,42,1,1,2,5
ISL_2003,Iceland,2003,39,2,1,5,3
ISL_2003,Iceland,2003,52,2,1,2,5
ISL_2003,Iceland,2003,50,2,1,4,5
ISL_2003,Iceland,2003,35,1,1,2,2
ISL_2003,Iceland,2003,31,1,1,5,5
ISL_2003,Iceland,2003,30,2,1,3,3
ISL_2003,Iceland,2003,52,2,2,1,4
ISL_2003,Iceland,2003,44,2,1,1,2
ISL_2003,Iceland,2003,18,1,2,NA,4
ISL_2003,Iceland,2003,31,1,1,4,4
ISL_2003,Iceland,2003,27,1,2,4,5
ISL_2003,Iceland,2003,26,1,1,3,2
ISL_2003,Iceland,2003,62,2,1,NA,3
ISL_2003,Iceland,2003,47,1,1,1,2
ISL_2003,Iceland,2003,43,1,1,5,5
ISL_2003,Iceland,2003,29,2,1,4,3
ISL_2003,Iceland,2003,23,2,2,3,2
ISL_2003,Iceland,2003,59,2,1,NA,5
ISL_2003,Iceland,2003,55,2,2,NA,5
ISL_2003,Iceland,2003,54,1,1,4,4
ISL_2003,Iceland,2003,21,1,1,2,2
ISL_2003,Iceland,2003,71,2,2,2,5
ISL_2003,Iceland,2003,48,2,2,NA,5
ISL_2003,Iceland,2003,48,1,1,4,5
ISL_2003,Iceland,2003,45,2,1,4,5
ISL_2003,Iceland,2003,21,1,1,1,5
ISL_2003,Iceland,2003,52,1,1,1,1
ISL_2003,Iceland,2003,38,1,1,3,5
ISL_2003,Iceland,2003,27,1,2,4,4
ISL_2003,Iceland,2003,36,2,2,5,4
ISL_2003,Iceland,2003,66,2,1,NA,5
ISL_2003,Iceland,2003,57,1,1,5,5
ISL_2003,Iceland,2003,56,2,1,3,2
ISL_2003,Iceland,2003,35,2,1,3,5
ISL_2003,Iceland,2003,24,1,1,1,5
ISL_2003,Iceland,2003,47,2,1,5,5
ISL_2003,Iceland,2003,23,1,1,NA,4
ISL_2003,Iceland,2003,26,1,1,2,1
ISL_2003,Iceland,2003,23,2,2,3,5
ISL_2003,Iceland,2003,18,2,1,1,3
ISL_2003,Iceland,2003,51,1,1,5,5
ISL_2003,Iceland,2003,49,1,2,5,5
ISL_2003,Iceland,2003,29,2,1,2,5
ISL_2003,Iceland,2003,66,2,1,NA,4
ISL_2003,Iceland,2003,19,2,1,1,5
ISL_2003,Iceland,2003,44,1,1,4,5
ISL_2003,Iceland,2003,41,1,1,5,5
ISL_2003,Iceland,2003,21,2,1,2,3
ISL_2003,Iceland,2003,41,1,2,NA,5
ISL_2003,Iceland,2003,18,2,1,1,5
ISL_2003,Iceland,2003,55,1,1,2,3
ISL_2003,Iceland,2003,50,1,1,NA,3
ISL_2003,Iceland,2003,46,1,1,5,5
ISL_2003,Iceland,2003,37,1,1,2,5
ISL_2003,Iceland,2003,19,1,1,1,2
ISL_2003,Iceland,2003,80,2,2,NA,3
ISL_2003,Iceland,2003,76,1,2,NA,4
ISL_2003,Iceland,2003,52,1,1,3,4
ISL_2003,Iceland,2003,52,2,1,NA,4
ISL_2003,Iceland,2003,36,1,2,5,5
ISL_2003,Iceland,2003,35,1,2,NA,5
ISL_2003,Iceland,2003,24,2,1,2,5
ISL_2003,Iceland,2003,72,2,2,NA,5
ISL_2003,Iceland,2003,62,2,2,NA,5
ISL_2003,Iceland,2003,31,1,2,5,5
ISL_2003,Iceland,2003,73,1,1,3,3
ISL_2003,Iceland,2003,55,2,1,5,5
ISL_2003,Iceland,2003,42,1,2,4,4
ISL_2003,Iceland,2003,36,2,1,NA,4
ISL_2003,Iceland,2003,56,1,2,NA,4
ISL_2003,Iceland,2003,53,1,2,NA,5
ISL_2003,Iceland,2003,48,2,1,2,NA
ISL_2003,Iceland,2003,44,1,1,4,4
ISL_2003,Iceland,2003,31,2,1,4,4
ISL_2003,Iceland,2003,31,1,1,NA,2
ISL_2003,Iceland,2003,28,2,1,2,5
ISL_2003,Iceland,2003,73,2,2,3,5
ISL_2003,Iceland,2003,72,1,1,2,5
ISL_2003,Iceland,2003,70,2,1,1,5
ISL_2003,Iceland,2003,37,2,2,5,5
ISL_2003,Iceland,2003,70,2,2,1,5
ISL_2003,Iceland,2003,22,2,1,1,5
ISL_2003,Iceland,2003,74,2,1,2,1
ISL_2003,Iceland,2003,61,1,1,NA,5
ISL_2003,Iceland,2003,55,1,2,5,5
ISL_2003,Iceland,2003,29,2,1,5,4
ISL_2003,Iceland,2003,26,2,1,3,5
ISL_2003,Iceland,2003,22,1,1,1,5
ISL_2003,Iceland,2003,19,1,2,NA,4
ISL_2003,Iceland,2003,66,1,2,2,1
ISL_2003,Iceland,2003,34,2,1,2,3
ISL_2003,Iceland,2003,27,1,1,4,5
ISL_2003,Iceland,2003,73,1,1,3,5
ISL_2003,Iceland,2003,69,2,1,1,4
ISL_2003,Iceland,2003,59,2,1,NA,4
ISL_2003,Iceland,2003,43,2,1,4,5
ISL_2003,Iceland,2003,26,1,1,2,2
ISL_2003,Iceland,2003,21,1,NA,1,5
ISL_2003,Iceland,2003,52,2,1,4,5
ISL_2003,Iceland,2003,37,1,1,2,3
ISL_2003,Iceland,2003,67,2,1,3,5
ISL_2003,Iceland,2003,45,1,2,4,5
ISL_2003,Iceland,2003,45,2,1,NA,4
ISL_2003,Iceland,2003,43,1,NA,5,5
ISL_2003,Iceland,2003,23,2,1,5,4
ISL_2003,Iceland,2003,46,2,1,3,4
ISL_2003,Iceland,2003,39,2,NA,NA,5
ISL_2003,Iceland,2003,32,1,2,3,5
ISL_2003,Iceland,2003,20,2,2,1,4
ISL_2003,Iceland,2003,66,2,2,1,5
ISL_2003,Iceland,2003,62,1,2,5,4
ISL_2003,Iceland,2003,26,1,1,2,5
ISL_2003,Iceland,2003,59,1,1,4,4
ISL_2003,Iceland,2003,58,1,1,5,5
ISL_2003,Iceland,2003,42,2,1,5,5
ISL_2003,Iceland,2003,23,2,1,3,5
ISL_2003,Iceland,2003,20,1,1,2,5
ISL_2003,Iceland,2003,78,1,1,1,NA
ISL_2003,Iceland,2003,70,2,1,2,2
ISL_2003,Iceland,2003,68,1,2,4,4
ISL_2003,Iceland,2003,54,2,1,4,4
ISL_2003,Iceland,2003,53,2,1,1,1
ISL_2003,Iceland,2003,38,2,2,NA,3
ISL_2003,Iceland,2003,37,2,1,4,4
ISL_2003,Iceland,2003,57,2,1,3,5
ISL_2003,Iceland,2003,53,2,1,4,5
ISL_2003,Iceland,2003,53,1,1,5,4
ISL_2003,Iceland,2003,24,2,1,4,5
ISL_2003,Iceland,2003,52,1,2,4,4
ISL_2003,Iceland,2003,51,2,1,5,5
ISL_2003,Iceland,2003,38,2,1,4,5
ISL_2003,Iceland,2003,49,1,1,5,1
ISL_2003,Iceland,2003,41,1,1,3,4
ISL_2003,Iceland,2003,39,1,1,4,5
ISL_2003,Iceland,2003,19,2,1,1,4
ISL_2003,Iceland,2003,61,2,1,NA,5
ISL_2003,Iceland,2003,58,1,1,4,5
ISL_2003,Iceland,2003,46,2,1,4,3
ISL_2003,Iceland,2003,23,1,1,2,3
ISL_2003,Iceland,2003,59,1,2,4,5
ISL_2003,Iceland,2003,48,1,1,NA,5
ISL_2003,Iceland,2003,43,2,1,4,5
ISL_2003,Iceland,2003,33,2,1,3,2
ISL_2003,Iceland,2003,28,2,1,3,3
ISL_2003,Iceland,2003,28,2,1,3,5
ISL_2003,Iceland,2003,48,2,1,NA,4
ISL_2003,Iceland,2003,33,1,1,NA,5
ISL_2003,Iceland,2003,36,1,1,1,5
ISL_2003,Iceland,2003,34,2,1,5,5
ISL_2003,Iceland,2003,29,1,1,2,1
ISL_2003,Iceland,2003,53,2,1,2,5
ISL_2003,Iceland,2003,46,2,1,NA,3
ISL_2003,Iceland,2003,54,1,1,2,5
ISL_2003,Iceland,2003,44,1,1,4,5
ISL_2003,Iceland,2003,23,2,1,2,4
ISL_2003,Iceland,2003,70,2,2,NA,5
ISL_2003,Iceland,2003,53,1,1,4,5
ISL_2003,Iceland,2003,52,2,1,NA,3
ISL_2003,Iceland,2003,42,2,1,5,4
ISL_2003,Iceland,2003,29,1,1,1,2
ISL_2003,Iceland,2003,24,2,2,2,5
ISL_2003,Iceland,2003,74,2,NA,1,5
ISL_2003,Iceland,2003,66,1,2,2,5
ISL_2003,Iceland,2003,62,2,1,NA,5
ISL_2003,Iceland,2003,61,2,1,2,5
ISL_2003,Iceland,2003,47,2,1,NA,5
ISL_2003,Iceland,2003,25,2,1,1,5
ISL_2003,Iceland,2003,22,2,1,1,4
ISL_2003,Iceland,2003,56,2,1,3,5
ISL_2003,Iceland,2003,46,1,1,4,2
ISL_2003,Iceland,2003,38,1,1,3,4
ISL_2003,Iceland,2003,38,2,1,NA,3
ISL_2003,Iceland,2003,77,1,1,2,3
ISL_2003,Iceland,2003,44,2,1,NA,5
ISL_2003,Iceland,2003,43,1,1,5,5
ISL_2003,Iceland,2003,41,1,1,4,2
ISL_2003,Iceland,2003,29,1,1,5,5
ISL_2003,Iceland,2003,22,2,1,3,4
ISL_2003,Iceland,2003,55,1,1,NA,4
ISL_2003,Iceland,2003,54,2,2,NA,5
ISL_2003,Iceland,2003,36,2,1,2,2
ISL_2003,Iceland,2003,53,1,1,2,5
ISL_2003,Iceland,2003,39,2,1,4,1
ISL_2003,Iceland,2003,39,1,1,4,5
ISL_2003,Iceland,2003,22,2,1,1,4
ISL_2003,Iceland,2003,60,1,NA,NA,NA
ISL_2003,Iceland,2003,43,2,1,5,5
ISL_2003,Iceland,2003,25,2,2,1,5
ISL_2003,Iceland,2003,67,1,2,NA,5
ISL_2003,Iceland,2003,37,2,1,3,5
ISL_2003,Iceland,2003,78,1,1,NA,5
ISL_2003,Iceland,2003,57,2,1,4,1
ISL_2003,Iceland,2003,53,1,1,2,3
ISL_2003,Iceland,2003,49,2,1,NA,5
ISL_2003,Iceland,2003,40,2,NA,4,5
ISL_2003,Iceland,2003,32,2,1,NA,4
ISL_2003,Iceland,2003,25,2,1,NA,5
ISL_2003,Iceland,2003,49,1,1,5,4
ISL_2003,Iceland,2003,40,1,1,4,4
ISL_2003,Iceland,2003,23,1,1,NA,2
ISL_2003,Iceland,2003,21,2,1,4,5
ISL_2003,Iceland,2003,41,1,2,5,4
ISL_2003,Iceland,2003,76,2,1,2,5
ISL_2003,Iceland,2003,43,1,1,5,4
ISL_2003,Iceland,2003,31,1,1,4,4
ISL_2003,Iceland,2003,19,1,1,1,5
ISL_2003,Iceland,2003,19,1,1,1,5
ISL_2003,Iceland,2003,52,1,1,2,3
ISL_2003,Iceland,2003,33,1,1,4,3
ISL_2003,Iceland,2003,30,2,1,4,4
ISL_2003,Iceland,2003,28,1,1,NA,5
ISL_2003,Iceland,2003,68,2,1,NA,5
ISL_2003,Iceland,2003,66,1,1,NA,3
ISL_2003,Iceland,2003,31,1,2,4,4
ISL_2003,Iceland,2003,23,1,1,2,4
ISL_2003,Iceland,2003,54,2,1,3,3
ISL_2003,Iceland,2003,52,2,1,NA,4
ISL_2003,Iceland,2003,24,1,1,NA,5
ISL_2003,Iceland,2003,49,1,1,NA,3
ISL_2003,Iceland,2003,47,1,1,4,5
ISL_2003,Iceland,2003,41,2,1,4,4
ISL_2003,Iceland,2003,37,2,1,3,5
ISL_2003,Iceland,2003,32,1,1,NA,5
ISL_2003,Iceland,2003,21,2,1,1,5
ISL_2003,Iceland,2003,21,1,1,NA,5
ISL_2003,Iceland,2003,56,2,1,5,4
ISL_2003,Iceland,2003,27,2,1,1,5
ISL_2003,Iceland,2003,23,2,1,NA,3
ISL_2003,Iceland,2003,21,1,2,3,5
ISL_2003,Iceland,2003,21,2,1,1,3
ISL_2003,Iceland,2003,19,2,2,1,5
ISL_2003,Iceland,2003,20,1,2,1,5
ISL_2003,Iceland,2003,47,2,1,3,5
ISL_2003,Iceland,2003,30,2,1,4,5
ISL_2003,Iceland,2003,69,1,1,3,3
ISL_2003,Iceland,2003,67,1,1,1,5
ISL_2003,Iceland,2003,42,1,1,4,5
ISL_2003,Iceland,2003,24,1,1,2,4
ISL_2003,Iceland,2003,19,1,1,1,3
ISL_2003,Iceland,2003,41,1,1,2,5
ISL_2003,Iceland,2003,35,1,2,4,4
ISL_2003,Iceland,2003,27,1,1,5,1
ISL_2003,Iceland,2003,55,2,1,NA,3
ISL_2003,Iceland,2003,40,1,2,4,5
ISL_2003,Iceland,2003,32,1,NA,NA,5
ISL_2003,Iceland,2003,75,1,2,NA,5
ISL_2003,Iceland,2003,66,1,2,3,5
ISL_2003,Iceland,2003,48,2,2,2,3
